,Date,Open,High,Low,Close,Volume
2629,2010-06-17,124.349907,125.267685,124.149139,125.219887,5827266
2630,2010-06-18,125.258125,125.478012,124.407265,124.426384,10022144
2631,2010-06-21,125.640533,126.137665,124.493309,124.904396,7173259
2632,2010-06-22,124.636711,125.688339,123.393883,123.61377,6307589
2633,2010-06-23,123.565964,125.688339,123.413002,124.388145,7171167
2634,2010-06-24,123.871895,124.024857,122.084129,122.552582,5821513
2635,2010-06-25,122.695984,123.422562,121.52964,121.52964,10899738
2636,2010-06-28,122.036331,123.776291,121.625237,123.307838,6626515
2637,2010-06-29,121.749519,122.753349,118.661568,119.588913,9807505
2638,2010-06-30,119.340347,119.713196,117.59082,118.049713,8386828
2639,2010-07-01,118.116638,118.747612,116.261948,117.179733,10190237
2640,2010-07-02,117.868073,117.868073,115.305923,116.500954,6751407
2641,2010-07-06,118.145317,119.149139,116.797325,118.030594,6640740
2642,2010-07-07,118.040154,121.52964,118.040154,121.414917,7416454
2643,2010-07-08,121.768639,122.514343,121.166351,122.342255,5689508
2644,2010-07-09,122.275337,122.562141,121.692162,122.332695,4077308
2645,2010-07-12,121.768639,123.164436,121.567879,123.011475,4400417
2646,2010-07-13,123.298279,125.219887,123.030594,124.741875,6995334
2647,2010-07-14,123.632889,125.812622,123.4608,124.971321,6911131
2648,2010-07-15,124.158699,125.162521,123.852776,124.971321,6471393
2649,2010-07-16,124.244743,124.426384,122.227531,122.39962,7325033
2650,2010-07-19,123.011475,124.646271,122.724663,124.082214,8774476
2651,2010-07-20,117.562141,120.994263,117.523903,120.984703,17088920
2652,2010-07-21,120.879539,120.936905,119.13958,119.760994,9011813
2653,2010-07-22,120.764816,122.160614,120.506691,121.864243,7226814
2654,2010-07-23,121.701721,123.135757,121.414917,122.734222,5311588
2655,2010-07-26,122.543022,122.782028,121.548759,122.762909,5412945
2656,2010-07-27,123.116638,123.489487,122.265778,122.973228,4862017
2657,2010-07-28,123.011475,123.661568,122.25621,122.782028,4444245
2658,2010-07-29,123.384323,123.80497,121.548759,122.39006,9407933
2659,2010-07-30,121.826004,123.307838,121.453156,122.753349,6297966
2660,2010-08-02,123.565964,125.430206,123.565964,125.00956,6733625
2661,2010-08-03,124.311661,125.277245,123.642448,124.636711,5326023
2662,2010-08-04,124.722755,125.717018,124.13958,125.497131,4777605
2663,2010-08-05,124.980881,126.175911,124.789673,126.032501,4728548
2664,2010-08-06,124.67495,124.741875,123.097511,124.416824,6418465
2665,2010-08-09,125.038239,126.520073,124.66539,126.19503,6413758
2666,2010-08-10,125.411087,126.663483,125.019119,126.042068,5723398
2667,2010-08-11,124.942642,124.942642,123.766731,124.120461,6606641
2668,2010-08-12,122.07457,123.116638,121.912048,122.657745,5368281
2669,2010-08-13,122.332695,122.810707,121.7304,122.246651,4884192
2670,2010-08-16,121.864243,122.59082,121.376671,122.151054,4193623
2671,2010-08-17,123.164436,124.13958,122.275337,122.801147,4496022
2672,2010-08-18,123.202675,124.47419,122.179733,123.699806,5107827
2673,2010-08-19,123.011475,123.891014,122.39006,123.231361,5650910
2674,2010-08-20,123.059273,123.307838,121.376671,121.892921,6533630
2675,2010-08-23,121.959846,122.39962,120.879539,120.908218,4219982
2676,2010-08-24,119.703636,120.478012,119.091782,119.407265,5879775
2677,2010-08-25,119.091782,120.076485,118.546844,119.760994,5476124
2678,2010-08-26,120.248566,120.248566,117.380501,117.380501,8102944
2679,2010-08-27,118.384323,119.311661,117.036331,119.244743,6500053
2680,2010-08-30,119.579353,119.760994,117.973228,117.973228,3769784
2681,2010-08-31,117.887192,118.537285,116.902489,117.715103,5882913
2682,2010-09-01,119.799232,120.755257,119.043976,120.239006,5881763
2683,2010-09-02,120.487572,120.67878,119.168259,119.541107,5338052
2684,2010-09-03,120.669212,121.988525,120.363289,121.969406,5379473
2685,2010-09-07,121.405357,121.759079,120.34417,120.411087,4553552
2686,2010-09-08,120.478012,120.956024,119.875717,120.53537,4683465
2687,2010-09-09,121.673042,121.959846,120.602295,120.803062,3594788
2688,2010-09-10,121.405357,122.648186,120.707458,122.361374,4621960
2689,2010-09-13,122.973228,124.282982,122.868073,123.910133,5513780
2690,2010-09-14,122.782028,124.206497,122.782028,123.183556,5073623
2691,2010-09-15,122.992355,124.244743,122.887192,123.738052,4981575
2692,2010-09-16,123.518166,124.235184,123.135757,123.967499,4900510
2693,2010-09-17,124.206497,124.856598,123.996178,124.46463,10875680
2694,2010-09-20,124.512428,126.281075,124.388145,125.994263,7474193
2695,2010-09-21,125.669212,126.959846,125.028679,126.175911,5510223
2696,2010-09-22,125.822182,126.749519,125.621414,126.73996,5148830
2697,2010-09-23,125.640533,126.940727,125.449333,125.879539,4078145
2698,2010-09-24,126.596558,128.250473,126.520073,128.212234,7450030
2699,2010-09-27,127.638626,129.063095,127.638626,128.728485,6438548
2700,2010-09-28,128.747604,129.196945,127.829826,128.957932,7825440
2701,2010-09-29,128.489487,129.827911,128.432129,129.521988,5388155
2702,2010-09-30,129.541107,130.124283,127.791588,128.240921,6721387
2703,2010-10-01,129.550674,130.286804,129.149139,129.674957,5879775
2704,2010-10-04,129.28299,129.942642,128.479919,129.302109,4246655
2705,2010-10-05,130.191208,131.835571,130.13385,131.606125,6487815
2706,2010-10-06,130.860428,131.892929,130.812622,131.778198,5003018
2707,2010-10-07,131.854691,132.772461,131.472275,132.619507,6737077
2708,2010-10-08,132.313583,132.973236,131.988525,132.74379,4749677
2709,2010-10-11,132.686417,133.785858,132.543015,133.518158,4188498
2710,2010-10-12,132.313583,133.833649,132.189301,133.699814,5896616
2711,2010-10-13,133.757172,135.258133,133.632889,134.196945,9188378
2712,2010-10-14,134.177826,135.277252,133.546844,135.277252,5913143
2713,2010-10-15,135.850861,135.850861,134.359467,134.856598,7552538
2714,2010-10-18,134.703629,136.73996,134.646271,136.548752,10797544
2715,2010-10-19,131.261948,133.212234,130.688339,131.959854,14810419
2716,2010-10-20,132.198853,133.718933,132.05545,132.954117,7264993
2717,2010-10-21,133.661575,134.311661,132.313583,133.680695,6507375
2718,2010-10-22,133.986618,134.560226,133.326965,133.527725,4294144
2719,2010-10-25,134.244736,135.181641,133.661575,133.690247,5094020
2720,2010-10-26,133.164429,135.755264,132.437866,134.483749,7664147
2721,2010-10-27,133.384323,135.344162,132.887192,135.210327,6762704
2722,2010-10-28,135.602295,135.707458,134.244736,134.703629,5733754
2723,2010-10-29,134.703629,137.667297,134.560226,137.284897,8827508
2724,2010-11-01,137.323135,137.915863,136.061188,137.017212,5935632
2725,2010-11-02,137.523895,138.346085,137.39006,137.514343,4839214
2726,2010-11-03,137.896744,138.107071,136.357559,137.829834,5420477
2727,2010-11-04,138.451248,140.382416,138.346085,140.33461,6927135
2728,2010-11-05,139.521988,140.468445,139.263855,140.458893,5225607
2729,2010-11-08,138.957932,140.13385,138.862335,140.019119,4664846
2730,2010-11-09,140.248566,141.042068,139.225616,139.713196,5962828
2731,2010-11-10,139.66539,140.33461,139.225616,140.105164,5409912
2732,2010-11-11,138.336517,139.101334,137.045883,139.034424,4970801
2733,2010-11-12,138.231354,139.359467,137.237091,137.418732,4949149
2734,2010-11-15,137.562134,138.384323,136.969406,137.323135,4003774
2735,2010-11-16,136.644363,137.07457,134.971313,135.984711,6633837
2736,2010-11-17,136.223709,136.223709,135.172089,135.707458,5006051
2737,2010-11-18,136.749527,138.61377,136.472275,138.011475,4431065
2738,2010-11-19,138.030594,138.957932,137.657745,138.671127,5246631
2739,2010-11-22,137.667297,139.034424,137.246658,138.99617,3902312
2740,2010-11-23,137.896744,138.173996,136.07074,136.883362,4780534
2741,2010-11-24,137.619507,140.0,137.495224,139.397705,5098309
2742,2010-11-26,138.910141,138.910141,137.25621,137.571701,2177040
2743,2010-11-29,137.217972,137.351822,135.277252,136.606125,5272154
2744,2010-11-30,135.984711,136.481842,135.066925,135.238998,8027841
2745,2010-12-01,137.294449,138.747604,137.198853,138.05928,7136649
2746,2010-12-02,137.982788,139.435944,137.954117,138.79541,5621204
2747,2010-12-03,137.906311,139.273422,137.906311,138.986618,3881288
2748,2010-12-06,138.183563,139.455063,138.164429,138.61377,3474603
2749,2010-12-07,139.598465,139.86615,137.543015,137.686417,5050716
2750,2010-12-08,138.001907,139.244736,137.514343,138.604202,5189624
2751,2010-12-09,139.521988,139.521988,137.20842,137.954117,4607944
2752,2010-12-10,138.508606,138.575531,137.40918,138.451248,3664975
2753,2010-12-13,138.757172,139.005737,137.868073,137.934998,4959086
2754,2010-12-14,137.915863,139.588913,137.915863,139.407272,5021637
2755,2010-12-15,138.747604,139.311661,137.963669,138.355637,4651980
2756,2010-12-16,138.470367,138.92926,137.810699,138.193115,4370816
2757,2010-12-17,138.326965,139.101334,138.049713,138.623322,10488242
2758,2010-12-20,138.99617,139.139572,138.040146,138.154877,4178770
2759,2010-12-21,138.61377,139.569794,137.982788,139.33078,3950847
2760,2010-12-22,139.254303,139.961761,139.177826,139.531555,3544685
2761,2010-12-23,139.474182,139.894836,138.938812,139.474182,2536027
2762,2010-12-27,138.738052,139.292542,138.623322,138.94838,2421176
2763,2010-12-28,138.919693,139.722748,138.680695,139.302109,2823782
2764,2010-12-29,139.579346,141.013382,139.302109,140.076477,3829511
2765,2010-12-30,139.923523,140.640533,139.818359,140.219879,3178899
2766,2010-12-31,140.277252,140.602295,139.541107,140.305923,3106411
2767,2011-01-03,140.736145,141.682602,140.66922,140.994263,4815575
2768,2011-01-04,141.07074,141.701721,140.191208,141.147232,5292865
2769,2011-01-05,140.860428,140.994263,140.277252,140.583176,4871640
2770,2011-01-06,140.659653,142.246658,140.363297,142.122375,5260543
2771,2011-01-07,142.246658,142.313583,140.478012,141.424469,4325942
2772,2011-01-10,141.089859,141.548752,140.755264,141.147232,3800536
2773,2011-01-11,141.682602,141.826004,140.296371,140.803055,4355126
2774,2011-01-12,141.481842,142.72467,141.175903,142.543015,4279709
2775,2011-01-13,142.676865,142.72467,141.730408,142.27533,3604307
2776,2011-01-14,142.342255,143.403442,141.94072,143.403442,4753233
2777,2011-01-18,143.231354,144.79924,142.810699,144.024857,9599037
2778,2011-01-19,146.520081,149.263855,146.108994,148.843216,12699486
2779,2011-01-20,147.734222,149.101334,147.657745,148.94838,7782135
2780,2011-01-21,149.521988,149.885284,148.145309,148.661575,7331414
2781,2011-01-24,148.585083,152.762909,148.499039,152.60994,7620215
2782,2011-01-25,152.20842,157.122375,152.007645,154.340347,8640797
2783,2011-01-26,154.560226,154.780121,153.365204,153.957932,5599343
2784,2011-01-27,154.33078,155.047806,153.785858,153.986618,5102702
2785,2011-01-28,153.967499,154.79924,151.692154,152.20842,7034978
2786,2011-01-31,152.179733,154.875717,151.701721,154.875717,7528271
2787,2011-02-01,154.980881,156.730408,154.875717,156.367111,6099540
2788,2011-02-02,156.214142,156.40535,155.458893,156.118546,4083584
2789,2011-02-03,155.984711,156.978973,155.650101,156.338425,4898836
2790,2011-02-04,156.290634,156.9216,156.042068,156.787766,3927939
2791,2011-02-07,156.864243,157.734222,156.806885,157.571701,5154793
2792,2011-02-08,157.571701,158.938812,157.093689,158.747604,5870780
2793,2011-02-09,158.336517,158.671127,156.883362,157.40918,4846746
2794,2011-02-10,156.692154,157.74379,156.00383,156.87381,6001739
2795,2011-02-11,156.768646,157.753342,156.128113,156.644363,5423719
2796,2011-02-14,156.959854,157.151047,155.688339,156.042068,4319771
2797,2011-02-15,155.726578,156.376678,155.372849,155.678772,3942060
2798,2011-02-16,156.147232,156.40535,155.592728,156.214142,3363936
2799,2011-02-17,156.118546,157.428299,155.688339,157.017212,3379103
2800,2011-02-18,157.227539,157.59082,156.883362,157.59082,4440270
2801,2011-02-22,156.376678,157.036331,154.66539,154.827911,5448928
2802,2011-02-23,154.694077,155.525818,153.097519,153.135757,6274013
2803,2011-02-24,152.60994,154.177826,152.036331,153.699814,5970045
2804,2011-02-25,153.977051,155.20076,153.785858,155.143402,4726246
2805,2011-02-28,155.219879,155.822174,154.149139,154.761002,4992558
2806,2011-03-01,155.975143,155.975143,152.848953,152.934998,4584409
2807,2011-03-02,152.418732,154.024857,152.399612,153.116638,3569998
2808,2011-03-03,154.321228,156.787766,154.177826,156.290634,4244459
2809,2011-03-04,156.214142,157.084137,153.585083,154.713196,5136592
2810,2011-03-07,154.493301,155.812622,151.864243,152.896744,5556352
2811,2011-03-08,152.676865,156.242828,152.20842,155.143402,5632501
2812,2011-03-09,156.281067,160.344162,156.099426,158.565964,9504584
2813,2011-03-10,157.399612,157.428299,154.28299,154.894836,7365304
2814,2011-03-11,155.258133,156.061188,153.766724,155.286804,4467466
2815,2011-03-14,154.072662,154.856598,153.049713,154.292542,4498323
2816,2011-03-15,150.430206,152.619507,149.980881,152.026764,6773687
2817,2011-03-16,149.636703,150.076477,145.038239,146.271515,12756284
2818,2011-03-17,147.227539,147.705551,145.984711,147.399612,7715714
2819,2011-03-18,149.617584,150.047806,147.533463,149.034424,11976700
2820,2011-03-21,150.707458,152.60994,150.162521,150.745697,6050064
2821,2011-03-22,151.587006,151.634796,150.592728,151.05162,4509724
2822,2011-03-23,151.05162,153.040146,150.602295,152.514343,5002495
2823,2011-03-24,153.183563,153.642441,151.854691,153.001907,5382507
2824,2011-03-25,153.900574,155.583176,153.690247,155.047806,5594113
2825,2011-03-28,154.435944,155.430206,154.034424,154.273422,4155549
2826,2011-03-29,154.244736,155.917786,154.063095,155.71701,3615708
2827,2011-03-30,156.357559,156.778198,155.850861,156.40535,3550229
2828,2011-03-31,156.214142,156.845123,155.898666,155.898666,4038397
2829,2011-04-01,156.500961,157.189301,155.86998,157.045883,4583467
2830,2011-04-04,157.189301,157.485657,156.38623,157.026764,3373455
2831,2011-04-05,156.606125,157.456985,156.424469,156.778198,3778152
2832,2011-04-06,157.112808,157.504776,156.606125,156.826004,3948441
2833,2011-04-07,156.883362,157.313583,156.099426,157.151047,3835368
2834,2011-04-08,157.122375,157.151047,155.984711,156.835571,3477009
2835,2011-04-11,156.252396,156.787766,155.936905,156.73996,4329394
2836,2011-04-12,156.175903,156.567871,155.162521,156.07074,4038188
2837,2011-04-13,156.759079,157.676865,156.462708,156.73996,4374267
2838,2011-04-14,156.634796,158.087952,155.984711,157.715103,4915259
2839,2011-04-15,157.74379,159.024857,157.619507,158.900574,5530620
2840,2011-04-18,157.399612,158.852768,155.697891,158.642441,6444092
2841,2011-04-19,158.422562,159.063095,157.20842,158.12619,6848267
2842,2011-04-20,155.927338,158.59465,155.057358,157.504776,11392823
2843,2011-04-21,158.346085,161.042068,157.60994,160.879547,6441686
2844,2011-04-25,160.277252,161.347992,159.875717,160.296371,3748655
2845,2011-04-26,160.602295,161.759079,160.038239,161.080307,7635800
2846,2011-04-27,161.195023,163.087952,161.05162,162.877625,5543486
2847,2011-04-28,162.514343,163.843216,162.237091,163.269592,5321734
2848,2011-04-29,163.575531,165.391968,162.982788,163.0784,5844734
2849,2011-05-02,164.541107,165.908218,163.94838,164.579346,5644425
2850,2011-05-03,164.435944,165.850861,163.699814,165.267685,5238054
2851,2011-05-04,164.780121,165.028687,162.131927,163.116638,7207254
2852,2011-05-05,162.973236,163.355637,160.13385,161.05162,7669272
2853,2011-05-06,161.596558,162.667297,160.841293,161.462708,5062012
2854,2011-05-09,160.984711,162.380493,160.908218,161.663483,3760161
2855,2011-05-10,161.806885,163.384323,161.778198,162.887192,5161801
2856,2011-05-11,162.810699,163.021027,160.439774,162.045883,4877707
2857,2011-05-12,162.189301,165.172089,161.233276,164.66539,5374871
2858,2011-05-13,164.149139,164.579346,161.988525,162.447418,5405100
2859,2011-05-16,162.342255,163.135757,160.908218,161.434036,4876661
2860,2011-05-17,160.468445,163.871887,159.206497,163.001907,9176767
2861,2011-05-18,162.619507,163.661575,162.007645,162.94455,4345398
2862,2011-05-19,163.346085,163.862335,161.87381,163.087952,3701062
2863,2011-05-20,162.906311,163.623322,161.931168,162.676865,5093915
2864,2011-05-23,161.166351,161.271515,159.722748,160.860428,5380624
2865,2011-05-24,161.089859,161.252396,160.143402,160.602295,4857206
2866,2011-05-25,160.258133,160.994263,160.143402,160.372849,4060677
2867,2011-05-26,160.095596,160.13385,158.604202,159.827911,6036780
2868,2011-05-27,160.525818,161.061188,159.655838,160.13385,3428370
2869,2011-05-31,161.032501,162.418732,160.439774,161.500961,9543076
2870,2011-06-01,161.472275,162.122375,159.177826,159.235184,5370792
2871,2011-06-02,159.120453,159.751434,158.422562,158.785858,4031389
2872,2011-06-03,157.07457,158.59465,156.912048,157.79158,5471103
2873,2011-06-06,157.514343,158.298279,157.045883,157.504776,3786206
2874,2011-06-07,157.848953,157.973236,156.414917,156.491394,4379602
2875,2011-06-08,156.089859,157.600388,156.080307,157.112808,4027937
2876,2011-06-09,157.753342,158.661575,157.514343,157.59082,4497591
2877,2011-06-10,157.332703,157.59082,155.707458,156.00383,4898732
2878,2011-06-13,157.20842,157.227539,155.573608,155.994263,5333763
2879,2011-06-14,156.663483,157.332703,156.453156,156.902481,7374300
2880,2011-06-15,155.592728,156.223709,154.416824,155.191208,5465978
2881,2011-06-16,154.933075,156.434036,154.66539,155.516251,5084711
2882,2011-06-17,157.017212,157.839386,156.38623,157.20842,7478586
2883,2011-06-20,156.500961,158.326965,156.395798,157.762909,4138081
2884,2011-06-21,157.934998,159.416824,156.787766,158.910141,5635116
2885,2011-06-22,158.307846,159.474182,157.839386,158.393875,4142683
2886,2011-06-23,156.845123,159.397705,156.596558,158.814529,5513989
2887,2011-06-24,158.556412,158.642441,157.332703,157.810699,4605120
2888,2011-06-27,158.451248,160.841293,157.94455,160.248566,4651248
2889,2011-06-28,160.927338,163.193115,160.621414,162.533463,5073100
2890,2011-06-29,163.107071,163.346085,162.351822,163.040146,3992687
2891,2011-06-30,163.585083,164.86615,163.240921,164.005737,5340039
2892,2011-07-01,164.063095,166.969406,163.94838,166.864243,5420058
2893,2011-07-05,165.889099,167.715103,165.889099,167.715103,4797479
2894,2011-07-06,167.485657,169.952194,167.39006,169.894836,6156651
2895,2011-07-07,169.005737,169.474182,168.374756,168.718933,6177258
2896,2011-07-08,167.772461,168.728485,167.313583,168.728485,4602295
2897,2011-07-11,167.20842,168.403442,166.931168,167.294449,4985759
2898,2011-07-12,167.237091,167.657745,166.242828,166.395798,5268493
2899,2011-07-13,167.20842,168.565964,166.347992,166.653915,4262241
2900,2011-07-14,166.730408,168.355637,166.195023,166.567871,4825303
2901,2011-07-15,167.380493,168.202682,166.414917,167.820267,5593067
2902,2011-07-18,167.045883,168.699814,165.946457,167.571701,9288166
2903,2011-07-19,170.879547,177.065002,170.793503,177.065002,13854898
2904,2011-07-20,175.755264,176.309753,174.952194,175.573608,6172551
2905,2011-07-21,175.516251,177.342255,174.856598,176.768646,5186486
2906,2011-07-22,176.520081,177.466537,176.156784,177.036331,4723841
2907,2011-07-25,175.803055,176.826004,175.219879,175.621414,5216402
2908,2011-07-26,174.894836,175.956024,174.617584,174.885284,4556585
2909,2011-07-27,174.005737,174.86615,172.973236,173.374756,6073913
2910,2011-07-28,173.097519,175.210327,172.92543,173.804977,4684825
2911,2011-07-29,172.332703,175.363297,171.826004,173.852768,6972218
2912,2011-08-01,174.569794,175.611862,170.650101,172.801147,6111464
2913,2011-08-02,172.036331,174.273422,170.038239,170.219879,6035838
2914,2011-08-03,169.856598,171.347992,167.695984,170.965576,7031212
2915,2011-08-04,168.738052,170.095596,163.652008,163.938812,11529326
2916,2011-08-05,164.531555,166.558319,159.196945,165.372849,12417903
2917,2011-08-08,161.40535,165.019119,158.699814,158.910141,16531925
2918,2011-08-09,160.095596,163.527725,154.875717,163.107071,13093410
2919,2011-08-10,160.783936,161.787766,154.732315,155.391968,14637306
2920,2011-08-11,156.883362,161.347992,155.774384,159.397705,9597678
2921,2011-08-12,161.089859,161.931168,158.537292,160.803055,5425602
2922,2011-08-15,163.785858,166.347992,162.896744,165.382416,7997088
2923,2011-08-16,164.617584,164.617584,161.567871,163.709366,5842328
2924,2011-08-17,164.024857,165.382416,162.418732,163.938812,5365666
2925,2011-08-18,159.005737,159.139572,153.116638,156.625244,15776400
2926,2011-08-19,155.038239,156.730408,150.219879,150.611862,14715756
2927,2011-08-22,154.254303,154.569794,150.688339,151.988525,7582559
2928,2011-08-23,153.585083,157.351822,152.514343,157.093689,7241772
2929,2011-08-24,156.912048,159.493301,156.166351,159.426392,6722642
2930,2011-08-25,160.152969,161.118546,157.600388,158.298279,7062174
2931,2011-08-26,157.600388,161.883362,156.099426,161.701721,6734357
2932,2011-08-29,163.0784,165.124283,162.868073,165.028687,5536896
2933,2011-08-30,164.493301,165.879547,163.365204,164.923523,4683674
2934,2011-08-31,165.66922,166.080307,163.202682,164.349899,6353613
2935,2011-09-01,165.114716,166.042068,162.638626,162.839386,5715239
2936,2011-09-02,160.315491,161.500961,158.699814,159.636703,5208139
2937,2011-09-06,155.889099,158.269592,155.066925,157.848953,6026215
2938,2011-09-07,159.923523,160.516251,158.852768,159.952194,7109244
2939,2011-09-08,159.655838,162.122375,157.839386,157.982788,6304451
2940,2011-09-09,157.332703,157.92543,153.738052,154.273422,7054119
2941,2011-09-12,153.001907,155.296371,151.778198,155.277252,5488571
2942,2011-09-13,156.443588,156.711288,154.435944,156.242828,4941095
2943,2011-09-14,156.797318,162.198853,154.86615,159.885284,7301812
2944,2011-09-15,161.223709,162.676865,159.875717,162.60994,5715762
2945,2011-09-16,163.79541,165.382416,162.27533,165.382416,11556313
2946,2011-09-19,162.045883,166.223709,161.978973,165.516251,4974358
2947,2011-09-20,165.936905,169.627151,165.105164,167.036331,6495242
2948,2011-09-21,167.304016,169.856598,165.028687,165.411087,7367083
2949,2011-09-22,160.927338,162.495224,159.177826,161.20459,8572598
2950,2011-09-23,159.646271,162.084137,158.470367,161.892929,5843584
2951,2011-09-26,163.441681,167.017212,162.39006,166.835571,7056002
2952,2011-09-27,169.043976,171.72084,168.671127,169.894836,7990185
2953,2011-09-28,170.143402,172.801147,169.292542,169.741867,8087881
2954,2011-09-29,171.787766,172.954117,167.810699,171.290634,7263738
2955,2011-09-30,168.269592,170.430206,167.065002,167.179733,8166540
2956,2011-10-03,166.692154,170.095596,165.430206,165.66922,9458560
2957,2011-10-04,163.99617,167.370941,161.453156,167.05545,9623200
2958,2011-10-05,166.892929,169.502869,165.086044,169.072662,6120878
2959,2011-10-06,169.034424,173.986618,167.934998,173.699814,7511221
2960,2011-10-07,174.302109,175.640533,173.652008,174.369019,7157360
2961,2011-10-10,174.952194,178.422562,174.856598,178.412994,6050901
2962,2011-10-11,176.472275,177.820267,176.013382,176.864243,5575703
2963,2011-10-12,177.896744,179.732315,177.485657,177.934998,5583757
2964,2011-10-13,176.835571,179.254303,176.38623,178.604202,4601563
2965,2011-10-14,179.913956,182.151047,179.474182,182.151047,5615137
2966,2011-10-17,181.367111,181.797318,177.72467,178.384323,9194654
2967,2011-10-18,170.172089,171.491394,168.499039,171.032501,16452952
2968,2011-10-19,171.778198,171.902481,169.225616,169.588913,7016882
2969,2011-10-20,170.296371,171.357559,168.422562,169.455063,7859435
2970,2011-10-21,171.233276,173.680695,170.889099,173.642441,8424693
2971,2011-10-24,173.527725,175.325043,172.676865,174.235184,6161568
2972,2011-10-25,173.671127,174.923523,172.093689,172.428299,5620263
2973,2011-10-26,173.747604,174.263855,171.156784,173.967499,5635534
2974,2011-10-27,176.854691,178.776291,175.124283,177.705551,7382459
2975,2011-10-28,177.40918,179.79924,177.131927,179.206497,5240251
2976,2011-10-31,177.428299,178.690247,176.510513,176.510513,4926660
2977,2011-11-01,173.565964,175.20076,172.79158,173.374756,6151735
2978,2011-11-02,175.908218,177.103256,174.980881,175.831741,4326884
2979,2011-11-03,176.988525,179.521988,175.927338,179.063095,5181361
2980,2011-11-04,178.0784,178.910141,176.615677,178.183563,3386530
2981,2011-11-07,178.030594,179.474182,176.625244,179.082214,3693217
2982,2011-11-08,179.235184,179.617584,177.351822,179.015289,4529808
2983,2011-11-09,176.099426,177.093689,173.193115,174.225616,5747561
2984,2011-11-10,175.506699,176.644363,173.871887,175.286804,4060154
2985,2011-11-11,177.122375,179.569794,176.998093,179.139572,3833904
2986,2011-11-14,180.850861,181.491394,178.632889,179.110901,6316376
2987,2011-11-15,179.244736,181.615677,177.476105,180.449326,4796224
2988,2011-11-16,179.560226,181.548752,178.107071,178.412994,4829173
2989,2011-11-17,178.59465,180.525818,175.325043,177.562134,6109163
2990,2011-11-18,178.499039,178.747604,176.5392,177.093689,4645181
2991,2011-11-21,175.305923,175.86998,172.084137,173.499039,5381775
2992,2011-11-22,174.206497,174.933075,172.361374,173.336517,4370816
2993,2011-11-23,172.72467,173.508606,169.713196,170.124283,5021741
2994,2011-11-25,170.181641,171.663483,169.273422,169.273422,2335509
2995,2011-11-28,174.674957,174.885284,172.72467,174.196945,4732313
2996,2011-11-29,174.015289,175.248566,172.887192,172.982788,3830034
2997,2011-11-30,176.453156,180.066925,176.108994,179.732315,8197293
2998,2011-12-01,178.785858,181.634796,178.556412,181.118546,5082305
2999,2011-12-02,181.567871,182.915863,181.118546,181.319305,5190461
3000,2011-12-05,182.772461,185.095596,182.007645,182.447418,5961572
3001,2011-12-06,182.265778,185.019119,181.950287,184.455063,4335565
3002,2011-12-07,183.546844,186.328873,182.868073,185.516251,5315458
3003,2011-12-08,184.015289,185.277252,182.667297,183.154877,4569974
3004,2011-12-09,184.426392,186.300186,183.938812,186.00383,5070903
3005,2011-12-12,185.124283,185.372849,182.810699,183.728485,3970721
3006,2011-12-13,184.952194,185.755264,182.25621,182.74379,5238786
3007,2011-12-14,181.491394,181.912048,179.732315,180.420654,5290354
3008,2011-12-15,182.103256,182.79158,178.671127,179.235184,4680327
3009,2011-12-16,179.741867,179.741867,173.910141,175.497131,12394472
3010,2011-12-19,176.395798,176.567871,174.235184,174.847031,5271735
3011,2011-12-20,177.342255,179.091782,176.634796,179.005737,4958145
3012,2011-12-21,175.162521,175.430206,171.166351,173.489487,9709495
3013,2011-12-22,174.674957,174.761002,173.040146,174.034424,5284392
3014,2011-12-23,175.057358,176.72084,173.891006,176.625244,3192706
3015,2011-12-27,176.835571,177.676865,176.281067,176.816437,2902859
3016,2011-12-28,177.045883,177.246658,175.277252,175.898666,3004112
3017,2011-12-29,175.975143,178.040146,175.917786,177.992355,3076914
3018,2011-12-30,178.135757,178.27916,175.764816,175.793503,3693321
3019,2012-01-03,178.518158,180.411087,177.820267,178.107071,5905716
3020,2012-01-04,177.40918,178.135757,176.806885,177.380493,4546648
3021,2012-01-05,176.682602,176.892929,175.047806,176.5392,4668403
3022,2012-01-06,176.281067,176.367111,174.292542,174.512421,5122367
3023,2012-01-09,174.187378,174.254303,172.342255,173.604202,5440455
3024,2012-01-10,175.172089,175.640533,173.231354,173.336517,5398406
3025,2012-01-11,172.782028,174.770554,172.562134,174.302109,4299897
3026,2012-01-12,173.862335,173.910141,170.53537,172.60994,7197526
3027,2012-01-13,171.587006,171.711288,169.550674,171.281067,5522043
3028,2012-01-17,172.428299,173.99617,171.434036,172.084137,6279556
3029,2012-01-18,171.9216,173.61377,171.606125,173.107071,4812228
3030,2012-01-19,173.79541,174.340347,172.418732,172.581268,8961291
3031,2012-01-20,177.600388,180.659653,176.625244,180.229446,13440786
3032,2012-01-23,179.646271,182.141495,179.416824,181.625244,6016278
3033,2012-01-24,180.33461,183.843216,180.229446,183.489487,5591602
3034,2012-01-25,182.915863,183.785858,181.271515,183.298279,4560246
3035,2012-01-26,183.355637,184.311661,182.093689,182.581268,4188916
3036,2012-01-27,181.653915,183.336517,181.462708,182.084137,3514978
3037,2012-01-30,181.061188,184.254303,179.942642,184.034424,4559514
3038,2012-01-31,184.598465,184.608032,182.600388,184.13002,5048833
3039,2012-02-01,184.713196,186.242828,183.94838,184.149139,5322885
