,Date,Open,High,Low,Close,Volume
3334,2013-04-08,49.43,50.049999,49.134998,50.0,750600
3335,2013-04-09,50.209999,50.27,49.669998,50.154999,607600
3336,2013-04-10,50.139999,50.974998,49.895,50.945,529600
3337,2013-04-11,50.919998,51.490002,50.869999,51.380001,580400
3338,2013-04-12,51.18,51.445,50.935001,51.264999,558000
3339,2013-04-15,50.880001,51.169998,50.0,50.244999,1037600
3340,2013-04-16,50.555,51.154999,50.209999,51.080002,750000
3341,2013-04-17,50.625,50.814999,49.790001,50.125,814000
3342,2013-04-18,50.375,50.619999,49.619999,49.709999,552000
3343,2013-04-19,49.73,50.575001,49.165001,50.505001,495600
3344,2013-04-22,50.665001,50.959999,50.014999,50.509998,319600
3345,2013-04-23,50.68,51.139999,50.365002,50.889999,399800
3346,2013-04-24,50.889999,51.125,50.125,50.705002,1098800
3347,2013-04-25,50.955002,52.68,50.794998,51.959999,971800
3348,2013-04-26,51.904999,51.955002,51.195,51.540001,447200
3349,2013-04-29,51.779999,52.34,51.330002,52.334999,549000
3350,2013-04-30,52.404999,52.57,51.540001,52.470001,499400
3351,2013-05-01,52.384998,52.404999,51.18,51.32,485800
3352,2013-05-02,51.52,52.299999,51.18,52.110001,403200
3353,2013-05-03,52.5,53.544998,52.419998,52.830002,321600
3354,2013-05-06,52.759998,53.165001,52.5,52.700001,352000
3355,2013-05-07,52.77,53.009998,52.439999,52.779999,661400
3356,2013-05-08,52.805,52.810001,52.455002,52.810001,838800
3357,2013-05-09,52.814999,53.235001,52.645,52.91,481000
3358,2013-05-10,52.959999,53.215,52.860001,53.139999,375400
3359,2013-05-13,53.014999,53.07,52.540001,52.959999,319800
3360,2013-05-14,52.974998,54.439999,52.974998,54.419998,520400
3361,2013-05-15,54.715,56.084999,54.470001,55.744999,1259200
3362,2013-05-16,55.889999,56.494999,55.73,55.950001,810200
3363,2013-05-17,56.215,56.349998,55.834999,56.029999,795800
3364,2013-05-20,55.605,56.174999,55.470001,55.645,582400
3365,2013-05-21,55.695,55.790001,55.014999,55.465,919600
3366,2013-05-22,55.439999,55.580002,54.785,55.040001,739400
3367,2013-05-23,54.334999,55.025002,54.110001,54.895,743400
3368,2013-05-24,54.595001,54.900002,53.880001,54.82,449800
3369,2013-05-28,55.43,55.73,55.060001,55.450001,411800
3370,2013-05-29,55.215,55.365002,54.525002,54.935001,322400
3371,2013-05-30,55.025002,55.424999,54.834999,54.970001,353400
3372,2013-05-31,54.799999,55.985001,54.669998,55.005001,445400
3373,2013-06-03,55.035,55.525002,54.895,55.435001,674000
3374,2013-06-04,55.345001,55.669998,54.599998,54.68,561800
3375,2013-06-05,54.599998,55.095001,53.830002,54.275002,463000
3376,2013-06-06,54.27,54.75,54.095001,54.740002,429600
3377,2013-06-07,54.924999,55.970001,54.830002,55.514999,541200
3378,2013-06-10,55.57,55.715,54.855,55.200001,616800
3379,2013-06-11,54.945,55.154999,54.389999,54.955002,421600
3380,2013-06-12,54.360001,55.099998,53.259998,53.419998,780500
3381,2013-06-13,53.540001,53.919998,51.279999,53.709999,994300
3382,2013-06-14,53.330002,53.82,53.130001,53.369999,536300
3383,2013-06-17,53.560001,54.060001,53.290001,53.720001,353400
3384,2013-06-18,53.860001,54.130001,53.759998,53.98,536100
3385,2013-06-19,54.049999,54.099998,53.32,53.34,250100
3386,2013-06-20,53.009998,53.139999,51.450001,51.560001,619600
3387,2013-06-21,51.740002,51.860001,50.130001,50.540001,1237500
3388,2013-06-24,49.759998,50.130001,48.889999,49.650002,943700
3389,2013-06-25,50.040001,50.59,49.889999,50.509998,465000
3390,2013-06-26,50.959999,52.52,50.82,52.259998,779200
3391,2013-06-27,52.700001,53.830002,52.700001,53.310001,664200
3392,2013-06-28,53.290001,53.869999,52.919998,53.43,1034000
3393,2013-07-01,54.23,54.279999,53.470001,53.689999,872300
3394,2013-07-02,53.689999,54.25,53.060001,53.299999,398400
3395,2013-07-03,53.0,53.799999,52.630001,53.490002,315100
3396,2013-07-05,54.110001,54.389999,53.540001,54.389999,325700
3397,2013-07-08,54.560001,54.650002,54.110001,54.360001,306900
3398,2013-07-09,54.540001,55.279999,54.540001,55.139999,396300
3399,2013-07-10,55.48,55.549999,54.52,54.759998,415200
3400,2013-07-11,55.52,56.119999,55.09,55.369999,473500
3401,2013-07-12,55.59,56.169998,55.310001,56.040001,439100
3402,2013-07-15,56.139999,56.5,55.639999,55.900002,379700
3403,2013-07-16,55.939999,56.09,55.279999,55.490002,310300
3404,2013-07-17,55.849998,56.0,55.34,55.619999,332500
3405,2013-07-18,56.029999,56.759998,55.82,56.43,396800
3406,2013-07-19,56.189999,56.75,56.009998,56.619999,484800
3407,2013-07-22,56.77,57.349998,56.77,57.009998,482800
3408,2013-07-23,57.209999,57.34,56.689999,57.099998,436200
3409,2013-07-24,57.16,57.290001,56.700001,56.900002,701700
3410,2013-07-25,56.810001,57.880001,56.400002,57.48,780700
3411,2013-07-26,57.02,57.560001,56.990002,57.32,355700
3412,2013-07-29,57.25,57.599998,57.080002,57.41,391400
3413,2013-07-30,57.650002,57.669998,57.130001,57.41,340100
3414,2013-07-31,57.709999,58.369999,57.209999,58.060001,620800
3415,2013-08-01,58.810001,60.110001,58.810001,59.529999,764600
3416,2013-08-02,59.23,59.66,58.82,59.150002,345100
3417,2013-08-05,59.169998,59.470001,58.880001,59.080002,380600
3418,2013-08-06,58.959999,59.16,58.220001,58.619999,458700
3419,2013-08-07,58.5,58.619999,58.009998,58.240002,439800
3420,2013-08-08,58.529999,58.959999,58.330002,58.900002,344600
3421,2013-08-09,58.779999,58.93,58.400002,58.779999,330900
3422,2013-08-12,58.59,59.09,58.23,58.939999,374200
3423,2013-08-13,58.919998,59.279999,58.290001,59.27,287900
3424,2013-08-14,59.209999,59.209999,58.639999,58.82,188600
3425,2013-08-15,58.209999,58.27,57.380001,57.779999,317100
3426,2013-08-16,57.779999,58.630001,57.779999,58.290001,381500
3427,2013-08-19,58.299999,58.48,58.02,58.02,484800
3428,2013-08-20,58.029999,58.619999,57.759998,58.580002,343000
3429,2013-08-21,58.439999,59.220001,58.380001,58.880001,471200
3430,2013-08-22,59.189999,59.900002,59.169998,59.75,316600
3431,2013-08-23,59.830002,59.849998,59.150002,59.52,326600
3432,2013-08-26,59.639999,59.860001,59.290001,59.360001,192900
3433,2013-08-27,58.709999,58.900002,58.369999,58.389999,396700
3434,2013-08-28,58.360001,58.830002,58.130001,58.759998,294300
3435,2013-08-29,58.700001,59.459999,58.700001,59.360001,314100
3436,2013-08-30,59.389999,59.720001,58.419998,58.52,438300
3437,2013-09-03,59.279999,59.82,57.950001,58.639999,811500
3438,2013-09-04,58.709999,59.310001,58.259998,59.060001,514600
3439,2013-09-05,58.990002,59.560001,58.990002,59.509998,419700
3440,2013-09-06,59.830002,60.34,58.93,59.91,362900
3441,2013-09-09,60.25,61.709999,60.099998,61.509998,493700
3442,2013-09-10,61.990002,62.419998,61.889999,62.389999,651700
3443,2013-09-11,62.419998,63.25,61.970001,62.259998,408300
3444,2013-09-12,62.259998,62.52,61.25,61.310001,357900
3445,2013-09-13,61.360001,61.52,60.790001,61.119999,429800
3446,2013-09-16,61.799999,61.98,61.450001,61.630001,336400
3447,2013-09-17,61.66,61.82,61.369999,61.810001,319400
3448,2013-09-18,61.740002,62.48,61.220001,62.470001,218200
3449,2013-09-19,62.529999,62.959999,62.5,62.84,251200
3450,2013-09-20,63.150002,63.259998,62.200001,62.200001,1128700
3451,2013-09-23,62.299999,62.970001,62.189999,62.889999,611900
3452,2013-09-24,62.900002,63.25,62.599998,62.970001,581100
3453,2013-09-25,63.060001,63.290001,62.299999,62.41,360600
3454,2013-09-26,62.68,62.82,62.119999,62.619999,342000
3455,2013-09-27,62.23,62.790001,62.16,62.560001,329200
3456,2013-09-30,62.049999,63.060001,61.630001,62.869999,490800
3457,2013-10-01,63.02,64.230003,62.82,63.740002,914000
3458,2013-10-02,63.43,63.48,62.759998,63.43,309100
3459,2013-10-03,63.240002,63.470001,62.610001,63.310001,405000
3460,2013-10-04,63.25,63.799999,62.889999,63.700001,407300
3461,2013-10-07,62.939999,63.669998,62.790001,62.950001,368800
3462,2013-10-08,62.799999,63.220001,62.119999,62.439999,322400
3463,2013-10-09,62.490002,62.66,61.759998,62.529999,457300
3464,2013-10-10,63.130001,64.089996,63.0,64.07,289100
3465,2013-10-11,64.089996,64.510002,63.630001,64.489998,203600
3466,2013-10-14,63.869999,64.989998,63.75,64.949997,281700
3467,2013-10-15,64.910004,64.949997,64.139999,64.339996,273800
3468,2013-10-16,64.75,64.82,64.290001,64.809998,226700
3469,2013-10-17,64.830002,65.43,64.489998,65.360001,303100
3470,2013-10-18,65.480003,65.830002,65.110001,65.82,439100
3471,2013-10-21,65.949997,66.080002,65.519997,65.809998,317500
3472,2013-10-22,66.18,66.699997,65.800003,65.849998,349800
3473,2013-10-23,65.760002,65.82,64.879997,65.790001,456200
3474,2013-10-24,66.110001,66.75,64.010002,65.489998,599400
3475,2013-10-25,65.620003,66.089996,65.349998,66.080002,279200
3476,2013-10-28,66.099998,66.279999,65.209999,65.699997,324300
3477,2013-10-29,65.93,66.089996,65.339996,65.739998,318700
3478,2013-10-30,65.970001,65.970001,64.900002,65.169998,190100
3479,2013-10-31,65.169998,65.75,64.879997,65.190002,341600
3480,2013-11-01,65.419998,65.879997,65.239998,65.82,360900
3481,2013-11-04,66.080002,66.419998,65.519997,66.360001,518000
3482,2013-11-05,66.209999,66.360001,65.580002,66.089996,402500
3483,2013-11-06,66.400002,66.43,65.360001,65.860001,370300
3484,2013-11-07,65.889999,66.110001,63.740002,63.75,696500
3485,2013-11-08,63.68,64.5,63.5,64.360001,453600
3486,2013-11-11,64.419998,64.849998,64.199997,64.550003,282300
3487,2013-11-12,64.550003,64.769997,64.160004,64.57,254200
3488,2013-11-13,64.489998,66.209999,64.269997,66.190002,389500
3489,2013-11-14,66.339996,67.07,66.0,67.0,484600
3490,2013-11-15,67.199997,67.949997,67.0,67.949997,533400
3491,2013-11-18,68.010002,68.660004,67.559998,67.849998,770600
3492,2013-11-19,67.699997,67.849998,66.660004,67.050003,489100
3493,2013-11-20,67.389999,67.389999,66.709999,66.900002,336800
3494,2013-11-21,66.980003,67.040001,66.139999,66.959999,543200
3495,2013-11-22,66.959999,67.809998,66.809998,67.75,255000
3496,2013-11-25,68.080002,68.639999,67.760002,68.610001,556300
3497,2013-11-26,68.769997,69.300003,68.32,69.0,419300
3498,2013-11-27,69.25,69.25,68.690002,69.089996,364100
3499,2013-11-29,69.32,69.449997,68.730003,69.0,239600
3500,2013-12-02,68.889999,69.970001,67.889999,68.309998,1135900
3501,2013-12-03,68.0,68.169998,66.360001,66.739998,1162500
3502,2013-12-04,66.360001,67.300003,65.919998,67.0,531000
3503,2013-12-05,66.889999,66.889999,66.309998,66.639999,476400
3504,2013-12-06,67.099998,67.639999,66.830002,66.949997,472300
3505,2013-12-09,66.970001,67.410004,66.970001,67.110001,436100
3506,2013-12-10,67.18,67.260002,66.620003,66.650002,630900
3507,2013-12-11,67.019997,67.370003,66.68,67.220001,780400
3508,2013-12-12,67.309998,68.260002,67.300003,68.260002,659700
3509,2013-12-13,68.269997,69.459999,68.07,69.440002,1468400
3510,2013-12-16,69.720001,70.900002,69.699997,70.709999,970900
3511,2013-12-17,70.620003,71.709999,70.550003,71.610001,865900
3512,2013-12-18,71.75,74.169998,71.510002,74.110001,1281000
3513,2013-12-19,73.809998,73.889999,72.459999,73.800003,1436300
3514,2013-12-20,76.919998,77.639999,73.029999,73.779999,1075400
3515,2013-12-23,74.150002,74.349998,73.120003,73.559998,690800
3516,2013-12-24,73.419998,74.449997,73.419998,74.040001,194800
3517,2013-12-26,74.349998,74.660004,74.019997,74.089996,282200
3518,2013-12-27,74.379997,74.629997,73.959999,74.160004,225100
3519,2013-12-30,74.129997,74.290001,73.660004,74.150002,385600
3520,2013-12-31,74.230003,74.379997,73.830002,74.269997,305500
3521,2014-01-02,73.989998,74.139999,72.860001,73.260002,465500
3522,2014-01-03,73.43,74.0,73.169998,73.730003,330700
3523,2014-01-06,74.0,74.050003,72.699997,72.889999,403700
3524,2014-01-07,73.279999,73.599998,72.510002,73.150002,320300
3525,2014-01-08,73.120003,73.550003,72.25,72.860001,445900
3526,2014-01-09,72.879997,73.459999,72.599998,73.290001,382100
3527,2014-01-10,73.379997,73.709999,73.169998,73.690002,287500
3528,2014-01-13,73.489998,73.690002,72.440002,72.690002,289400
3529,2014-01-14,72.980003,73.440002,72.360001,73.120003,450300
3530,2014-01-15,73.550003,75.379997,73.339996,75.169998,651700
3531,2014-01-16,74.889999,75.809998,74.699997,75.370003,385200
3532,2014-01-17,75.480003,75.769997,74.510002,74.910004,462900
3533,2014-01-21,75.489998,76.07,73.589996,75.620003,485500
3534,2014-01-22,75.639999,76.220001,74.709999,75.989998,650000
3535,2014-01-23,75.620003,77.120003,75.620003,76.43,998700
3536,2014-01-24,75.57,75.57,72.879997,73.0,1079200
3537,2014-01-27,73.160004,73.32,70.330002,72.0,1067100
3538,2014-01-28,72.18,73.050003,71.959999,72.82,608100
3539,2014-01-29,71.919998,73.129997,71.919998,72.25,716900
3540,2014-01-30,72.959999,73.639999,72.279999,73.610001,660800
3541,2014-01-31,73.139999,74.309998,72.910004,73.809998,522100
3542,2014-02-03,73.870003,74.510002,70.82,70.889999,1099400
3543,2014-02-04,71.110001,71.57,69.550003,71.419998,1045500
3544,2014-02-05,71.279999,71.730003,69.940002,71.019997,353200
3545,2014-02-06,71.309998,72.669998,71.050003,72.559998,549800
3546,2014-02-07,72.970001,73.660004,72.839996,73.339996,575500
3547,2014-02-10,73.18,73.199997,71.949997,72.360001,619100
3548,2014-02-11,72.349998,73.57,72.07,73.330002,343000
3549,2014-02-12,73.510002,74.620003,73.419998,74.480003,413800
3550,2014-02-13,73.980003,76.150002,73.690002,75.940002,572600
3551,2014-02-14,75.940002,76.559998,75.550003,76.449997,493600
3552,2014-02-18,76.610001,76.629997,75.779999,75.879997,762600
3553,2014-02-19,75.940002,76.459999,75.459999,75.669998,440500
3554,2014-02-20,76.010002,78.050003,75.660004,77.989998,513200
3555,2014-02-21,78.25,78.75,78.050003,78.230003,530900
3556,2014-02-24,78.150002,79.970001,78.150002,79.139999,670100
3557,2014-02-25,79.239998,79.470001,78.080002,79.0,575100
3558,2014-02-26,79.040001,79.690002,77.57,78.190002,1146900
3559,2014-02-27,78.160004,78.690002,77.510002,78.629997,580200
3560,2014-02-28,78.699997,79.739998,78.470001,79.370003,522400
3561,2014-03-03,78.470001,79.629997,77.839996,78.900002,610900
3562,2014-03-04,80.029999,80.839996,80.029999,80.540001,497200
3563,2014-03-05,80.580002,81.089996,80.339996,80.760002,413500
3564,2014-03-06,80.970001,81.639999,80.879997,81.080002,545900
3565,2014-03-07,81.290001,81.610001,80.580002,81.610001,657300
3566,2014-03-10,81.190002,81.419998,79.730003,80.489998,635600
3567,2014-03-11,80.519997,81.699997,80.040001,80.5,546600
3568,2014-03-12,79.790001,80.779999,79.389999,80.739998,579000
3569,2014-03-13,80.980003,81.480003,79.949997,80.400002,476400
3570,2014-03-14,80.330002,81.019997,79.330002,79.510002,574200
3571,2014-03-17,80.089996,80.910004,79.959999,80.440002,482400
3572,2014-03-18,80.779999,80.989998,80.370003,80.699997,758600
3573,2014-03-19,80.309998,81.059998,80.25,80.970001,401800
3574,2014-03-20,80.830002,81.459999,80.440002,81.040001,324000
3575,2014-03-21,81.75,82.419998,80.959999,81.459999,2275000
3576,2014-03-24,81.68,82.110001,79.68,80.230003,398800
3577,2014-03-25,80.540001,81.339996,79.93,80.199997,407200
3578,2014-03-26,80.75,80.910004,77.730003,77.900002,854900
3579,2014-03-27,77.660004,78.0,76.050003,76.160004,1132200
3580,2014-03-28,76.620003,77.980003,76.279999,76.970001,773600
3581,2014-03-31,77.910004,78.389999,77.059998,77.5,930600
3582,2014-04-01,79.0,79.0,77.910004,78.57,613200
3583,2014-04-02,78.739998,79.459999,78.730003,78.959999,380400
3584,2014-04-03,78.900002,79.120003,77.519997,78.400002,499400
3585,2014-04-04,79.120003,79.120003,75.339996,75.599998,802500
3586,2014-04-07,75.139999,75.199997,72.93,73.150002,1297400
3587,2014-04-08,73.260002,73.940002,72.510002,73.010002,1054800
3588,2014-04-09,73.059998,75.029999,73.059998,75.029999,620400
3589,2014-04-10,75.139999,75.230003,72.720001,73.370003,701200
3590,2014-04-11,72.980003,73.449997,71.75,71.809998,475500
3591,2014-04-14,72.529999,72.529999,70.709999,71.279999,544600
3592,2014-04-15,71.239998,71.860001,69.449997,70.82,734500
3593,2014-04-16,71.199997,73.510002,70.769997,73.470001,860800
3594,2014-04-17,73.419998,74.620003,73.07,73.889999,862000
3595,2014-04-21,73.949997,74.300003,73.120003,74.199997,417200
3596,2014-04-22,74.300003,75.309998,73.910004,74.779999,466500
3597,2014-04-23,75.160004,76.970001,74.260002,74.510002,967500
3598,2014-04-24,74.779999,75.739998,73.519997,75.510002,1140500
3599,2014-04-25,75.110001,75.43,73.650002,73.830002,646300
3600,2014-04-28,74.32,74.669998,72.639999,73.660004,685000
3601,2014-04-29,74.07,74.370003,73.339996,73.970001,558500
3602,2014-04-30,74.379997,74.610001,73.389999,74.550003,511300
3603,2014-05-01,74.279999,75.400002,74.110001,74.540001,422600
3604,2014-05-02,74.720001,75.379997,74.199997,74.220001,532500
3605,2014-05-05,73.940002,75.07,73.370003,74.910004,484900
3606,2014-05-06,74.650002,75.220001,74.080002,74.480003,384000
3607,2014-05-07,74.540001,74.919998,73.709999,74.849998,331800
3608,2014-05-08,74.830002,76.029999,74.5,75.209999,449700
3609,2014-05-09,75.080002,75.099998,73.809998,74.309998,617800
3610,2014-05-12,74.559998,76.110001,74.449997,75.900002,346400
3611,2014-05-13,75.980003,76.379997,75.550003,75.830002,260100
3612,2014-05-14,75.790001,76.129997,74.989998,75.300003,435600
3613,2014-05-15,74.870003,75.169998,73.309998,74.239998,487200
3614,2014-05-16,74.550003,74.550003,73.599998,74.389999,463200
3615,2014-05-19,74.400002,75.870003,74.400002,75.639999,535000
3616,2014-05-20,75.589996,75.779999,74.410004,74.660004,605900
3617,2014-05-21,75.160004,75.25,74.260002,74.849998,320000
3618,2014-05-22,74.940002,75.690002,74.660004,75.32,337200
3619,2014-05-23,75.349998,77.110001,75.220001,77.059998,443300
3620,2014-05-27,77.620003,78.529999,77.25,78.010002,434600
3621,2014-05-28,77.959999,78.25,77.669998,77.919998,355600
3622,2014-05-29,78.110001,78.290001,77.629997,78.230003,272400
3623,2014-05-30,77.849998,78.989998,77.849998,78.739998,671600
3624,2014-06-02,79.0,79.449997,78.599998,78.989998,658900
3625,2014-06-03,78.540001,79.019997,77.940002,78.230003,478500
3626,2014-06-04,77.870003,78.230003,77.620003,78.169998,263100
3627,2014-06-05,78.330002,79.199997,78.110001,78.959999,279300
3628,2014-06-06,79.110001,79.889999,78.639999,79.870003,335900
3629,2014-06-09,80.0,81.580002,79.889999,81.309998,653400
3630,2014-06-10,81.309998,81.690002,80.650002,81.379997,389800
3631,2014-06-11,80.949997,81.230003,80.160004,81.190002,310000
3632,2014-06-12,81.029999,81.449997,80.019997,80.300003,329800
3633,2014-06-13,80.57,80.739998,80.029999,80.440002,226300
3634,2014-06-16,80.260002,81.029999,80.209999,80.629997,230000
3635,2014-06-17,80.730003,82.230003,80.269997,81.660004,417200
3636,2014-06-18,81.580002,82.290001,81.389999,82.220001,221800
3637,2014-06-19,82.660004,83.290001,82.110001,82.690002,362200
3638,2014-06-20,82.57,83.769997,82.279999,83.279999,2071500
3639,2014-06-23,83.620003,83.760002,82.830002,82.970001,335100
3640,2014-06-24,82.779999,83.290001,81.669998,81.730003,254300
3641,2014-06-25,81.699997,82.879997,81.589996,82.769997,233600
3642,2014-06-26,82.650002,82.699997,81.779999,82.489998,174200
3643,2014-06-27,82.300003,83.080002,82.040001,82.699997,284400
3644,2014-06-30,82.589996,82.860001,82.080002,82.589996,953200
3645,2014-07-01,82.949997,83.18,82.199997,82.449997,923600
3646,2014-07-02,82.800003,84.419998,82.559998,83.800003,720700
3647,2014-07-03,84.169998,84.440002,83.459999,83.860001,292600
3648,2014-07-07,83.309998,83.919998,82.559998,82.860001,408900
3649,2014-07-08,82.870003,82.870003,81.419998,81.440002,572700
3650,2014-07-09,81.660004,82.190002,81.379997,82.029999,427800
3651,2014-07-10,80.940002,81.269997,80.209999,80.800003,356400
3652,2014-07-11,80.739998,81.019997,80.279999,80.889999,274100
3653,2014-07-14,81.559998,82.07,81.239998,81.669998,249000
3654,2014-07-15,81.699997,82.0,80.389999,80.75,363100
3655,2014-07-16,81.25,81.419998,79.839996,81.059998,708600
3656,2014-07-17,80.790001,81.470001,79.849998,79.860001,239700
3657,2014-07-18,80.239998,81.110001,79.809998,81.040001,262000
3658,2014-07-21,80.800003,81.300003,80.370003,81.029999,419100
3659,2014-07-22,81.660004,82.410004,81.580002,81.709999,349300
3660,2014-07-23,82.010002,82.279999,81.169998,81.510002,543700
3661,2014-07-24,83.410004,86.610001,82.870003,86.18,897500
3662,2014-07-25,86.440002,87.139999,85.120003,85.459999,1002600
3663,2014-07-28,85.379997,85.75,82.980003,83.419998,484500
3664,2014-07-29,83.470001,84.0,82.370003,82.370003,435300
3665,2014-07-30,82.790001,82.949997,81.870003,82.849998,899000
3666,2014-07-31,81.989998,82.860001,80.620003,80.68,633400
3667,2014-08-01,80.150002,80.879997,78.510002,80.860001,1071200
3668,2014-08-04,80.959999,81.870003,79.940002,81.610001,443000
3669,2014-08-05,81.040001,81.769997,80.07,80.860001,366100
3670,2014-08-06,80.099998,81.0,80.099998,80.330002,338900
3671,2014-08-07,80.699997,81.220001,80.040001,80.260002,269000
3672,2014-08-08,80.370003,81.510002,79.910004,81.330002,294300
3673,2014-08-11,81.93,82.309998,81.610001,81.650002,348300
3674,2014-08-12,81.599998,81.919998,80.690002,81.059998,212900
3675,2014-08-13,81.349998,82.099998,81.150002,82.0,255700
3676,2014-08-14,82.339996,82.800003,82.160004,82.720001,261800
3677,2014-08-15,83.110001,83.370003,81.459999,82.150002,419400
3678,2014-08-18,82.690002,84.129997,82.419998,84.059998,430300
3679,2014-08-19,84.470001,85.0,84.150002,84.279999,319800
3680,2014-08-20,84.160004,84.660004,83.849998,84.290001,234900
3681,2014-08-21,84.400002,84.669998,83.260002,84.18,350900
3682,2014-08-22,84.0,84.379997,83.339996,84.010002,249700
3683,2014-08-25,84.5,84.910004,83.790001,84.5,296200
3684,2014-08-26,84.599998,84.690002,83.879997,84.0,335800
3685,2014-08-27,83.980003,84.129997,83.309998,83.900002,326400
3686,2014-08-28,83.589996,83.870003,82.690002,83.610001,279300
3687,2014-08-29,83.709999,83.709999,82.849998,83.360001,258400
3688,2014-09-02,83.330002,84.779999,83.190002,84.559998,547700
3689,2014-09-03,85.0,85.489998,83.919998,84.110001,482200
3690,2014-09-04,84.099998,84.57,83.470001,83.860001,478900
3691,2014-09-05,83.669998,84.019997,83.169998,83.889999,269400
3692,2014-09-08,83.849998,84.580002,83.410004,84.330002,512800
3693,2014-09-09,84.139999,84.389999,83.07,83.18,423200
3694,2014-09-10,83.309998,83.339996,81.580002,83.0,434600
3695,2014-09-11,82.529999,83.709999,82.360001,83.559998,323700
3696,2014-09-12,83.5,83.650002,82.209999,82.410004,279200
3697,2014-09-15,82.620003,82.629997,81.779999,82.480003,400200
3698,2014-09-16,82.370003,83.900002,81.889999,83.730003,495900
3699,2014-09-17,83.82,84.139999,82.93,83.07,406800
3700,2014-09-18,83.57,83.900002,83.18,83.699997,367800
3701,2014-09-19,84.050003,84.660004,83.059998,83.75,589300
3702,2014-09-22,83.720001,83.93,81.849998,82.400002,317900
3703,2014-09-23,81.809998,81.989998,80.900002,81.050003,492900
3704,2014-09-24,81.080002,82.290001,80.57,82.019997,468600
3705,2014-09-25,81.860001,81.860001,79.940002,79.980003,446900
3706,2014-09-26,80.129997,81.489998,79.739998,81.309998,369400
3707,2014-09-29,80.449997,81.660004,80.0,81.57,372900
3708,2014-09-30,81.559998,82.25,80.809998,81.040001,581800
3709,2014-10-01,80.970001,81.25,78.029999,78.349998,1290700
3710,2014-10-02,78.279999,79.0,76.720001,77.910004,637000
3711,2014-10-03,78.629997,79.470001,78.169998,78.900002,469600
3712,2014-10-06,79.400002,79.699997,77.870003,78.139999,536700
3713,2014-10-07,77.360001,78.379997,76.18,76.279999,806300
3714,2014-10-08,76.18,77.599998,74.269997,77.57,939200
3715,2014-10-09,77.599998,77.870003,75.059998,75.449997,660700
3716,2014-10-10,75.150002,75.580002,73.669998,73.839996,970000
3717,2014-10-13,74.269997,75.110001,72.059998,72.160004,941700
3718,2014-10-14,72.379997,74.089996,72.010002,72.790001,744100
3719,2014-10-15,71.129997,74.18,70.199997,73.699997,939600
3720,2014-10-16,72.559998,74.809998,72.5,74.68,2879300
3721,2014-10-17,75.519997,75.75,74.57,74.660004,1189700
3722,2014-10-20,74.410004,74.889999,73.870003,74.699997,664000
3723,2014-10-21,75.019997,77.580002,75.019997,77.5,528300
3724,2014-10-22,77.870003,78.290001,76.459999,76.489998,597600
3725,2014-10-23,77.730003,79.57,77.370003,79.080002,722900
3726,2014-10-24,79.07,79.519997,78.059998,79.290001,374300
3727,2014-10-27,78.790001,79.220001,77.800003,79.07,554800
3728,2014-10-28,82.43,83.580002,79.830002,82.489998,816100
3729,2014-10-29,83.650002,84.43,82.489998,83.599998,775800
3730,2014-10-30,83.370003,84.849998,81.260002,84.239998,652700
3731,2014-10-31,85.910004,86.519997,84.699997,86.300003,867400
3732,2014-11-03,86.400002,87.169998,85.910004,86.290001,856700
3733,2014-11-04,85.540001,86.480003,85.010002,85.07,740600
3734,2014-11-05,85.769997,86.540001,84.949997,86.410004,515900
3735,2014-11-06,86.650002,88.300003,86.400002,88.279999,578700
3736,2014-11-07,88.849998,89.550003,88.160004,89.269997,943600
3737,2014-11-10,89.660004,90.769997,89.209999,89.529999,726600
3738,2014-11-11,89.709999,90.18,89.110001,89.809998,516300
3739,2014-11-12,89.449997,90.010002,89.300003,89.75,602800
3740,2014-11-13,89.800003,90.510002,89.279999,89.589996,613700
3741,2014-11-14,89.559998,89.830002,88.830002,89.449997,638200
3742,2014-11-17,89.019997,89.800003,88.610001,89.300003,745700
3743,2014-11-18,89.290001,90.669998,89.190002,89.449997,817500
3744,2014-11-19,89.639999,89.639999,88.389999,89.510002,555200
3745,2014-11-20,88.739998,89.690002,88.739998,89.370003,538300
3746,2014-11-21,90.540001,90.980003,89.620003,90.089996,436400
3747,2014-11-24,90.529999,91.260002,90.110001,91.239998,629700
3748,2014-11-25,91.269997,92.199997,90.160004,90.919998,3357300
3749,2014-11-26,90.919998,91.239998,90.290001,90.489998,425500
3750,2014-11-28,90.410004,90.410004,87.849998,88.489998,528800
3751,2014-12-01,87.809998,87.970001,85.07,85.410004,911400
3752,2014-12-02,85.790001,86.809998,85.709999,86.639999,518200
3753,2014-12-03,86.769997,88.059998,86.410004,87.839996,501200
3754,2014-12-04,87.400002,87.669998,86.300003,86.519997,449500
3755,2014-12-05,86.82,87.059998,86.029999,86.580002,422900
3756,2014-12-08,87.0,88.07,85.18,86.389999,757000
3757,2014-12-09,85.199997,87.379997,84.980003,87.32,560000
3758,2014-12-10,86.900002,87.089996,84.370003,84.529999,468600
3759,2014-12-11,85.129997,86.480003,84.620003,85.459999,563600
3760,2014-12-12,84.669998,86.029999,84.5,84.910004,610800
3761,2014-12-15,85.309998,85.830002,83.339996,84.379997,989900
3762,2014-12-16,84.040001,86.029999,83.760002,83.949997,672800
3763,2014-12-17,83.980003,86.239998,83.279999,86.199997,548400
3764,2014-12-18,87.629997,87.889999,85.879997,87.699997,675400
