,Date,Open,High,Low,Close,Volume
3110,2012-05-14,55.257298,55.857922,54.818748,55.438438,3887894
3111,2012-05-15,55.352634,55.819786,54.675743,54.799679,3175893
3112,2012-05-16,54.904552,55.352634,54.427868,54.475536,4042504
3113,2012-05-17,54.408798,54.599472,52.845272,52.892941,5012852
3114,2012-05-18,53.178951,53.369625,52.416256,52.654598,5188439
3115,2012-05-21,52.740402,54.446934,52.740402,54.370663,4774749
3116,2012-05-22,54.66621,55.009422,54.265793,54.609005,4160926
3117,2012-05-23,53.913048,55.028488,53.464962,54.933151,4179177
3118,2012-05-24,55.047558,55.181026,53.893978,54.599472,3033766
3119,2012-05-25,54.732944,54.87595,53.817711,54.103722,2477004
3120,2012-05-29,54.637608,54.742477,54.160923,54.532738,3911075
3121,2012-05-30,54.075119,54.075119,53.484032,53.579369,3701503
3122,2012-05-31,53.579369,53.6175,52.225582,53.064548,5347664
3123,2012-06-01,51.682163,51.98724,51.291279,51.424751,6272489
3124,2012-06-04,51.253147,51.338947,50.099567,50.719257,6013198
3125,2012-06-05,50.528584,51.014805,50.347446,50.805061,4042714
3126,2012-06-06,51.281746,52.111179,51.024338,52.111179,5004041
3127,2012-06-07,52.730869,53.607967,52.635532,52.788071,5118057
3128,2012-06-08,52.788071,53.417294,52.60693,53.379162,3144426
3129,2012-06-11,54.027451,54.046516,52.48299,52.559261,3203690
3130,2012-06-12,52.778538,53.474499,52.473457,53.436363,2906743
3131,2012-06-13,53.159885,53.22662,52.282784,52.549728,3148097
3132,2012-06-14,52.807137,53.207554,52.187447,52.645065,4488920
3133,2012-06-15,52.940609,53.436363,52.864342,53.426826,5234906
3134,2012-06-18,53.140816,53.464962,52.921543,53.274288,2356694
3135,2012-06-19,53.588902,54.075119,53.474499,53.941647,3340153
3136,2012-06-20,54.027451,54.189526,53.417294,53.903515,3635946
3137,2012-06-21,54.15139,54.332527,52.807137,52.845272,4304207
3138,2012-06-22,52.749935,53.131283,52.540195,52.921543,3577836
3139,2012-06-25,52.216049,52.273251,51.167343,51.215012,4910478
3140,2012-06-26,51.310349,51.424751,50.376045,50.776463,5217389
3141,2012-06-27,50.909931,51.605892,50.890865,51.481953,3440534
3142,2012-06-28,50.633453,51.110142,49.775421,50.452316,6908759
3143,2012-06-29,51.844234,53.255222,51.501022,53.236153,5108932
3144,2012-07-02,53.33149,53.569836,52.082577,52.587864,4505179
3145,2012-07-03,52.406723,53.33149,52.168381,52.99781,2526932
3146,2012-07-05,52.816673,53.750973,52.721336,53.474499,2908526
3147,2012-07-06,52.721336,52.807137,51.787033,52.330452,3175789
3148,2012-07-09,52.187447,52.7118,51.844234,52.635532,3004816
3149,2012-07-10,52.749935,53.550766,50.9576,51.205479,5627619
3150,2012-07-11,51.224545,51.796566,50.995735,51.195942,3974325
3151,2012-07-12,50.824127,51.453354,50.271175,51.100609,3930165
3152,2012-07-13,51.15781,52.158848,51.100609,52.034908,3374138
3153,2012-07-16,51.834702,52.09211,51.100609,51.939571,3045933
3154,2012-07-17,52.073044,52.368587,51.348484,51.996773,3618324
3155,2012-07-18,53.684238,55.762585,53.293358,55.467037,8803407
3156,2012-07-19,55.533775,55.88652,54.780613,55.247765,6117355
3157,2012-07-20,55.047558,55.676781,54.685276,55.047558,3737585
3158,2012-07-23,54.113255,55.018955,53.817711,54.761543,3700454
3159,2012-07-24,54.732944,54.85688,53.321957,54.036983,3528537
3160,2012-07-25,54.313461,54.961754,53.703304,54.15139,3144951
3161,2012-07-26,55.152428,55.934189,54.704342,55.047558,3229598
3162,2012-07-27,55.49564,56.744553,55.123825,56.258335,3775136
3163,2012-07-30,56.058128,56.553879,55.457504,55.667248,3279421
3164,2012-07-31,55.438438,55.867455,55.304966,55.343102,3108344
3165,2012-08-01,55.676781,55.90559,55.076157,55.295433,3768843
3166,2012-08-02,54.914085,54.971287,54.056053,54.647141,3345083
3167,2012-08-03,55.724449,56.382275,55.676781,56.162998,2899191
3168,2012-08-06,56.52528,56.725487,55.90559,55.90559,2156666
3169,2012-08-07,56.248802,56.677818,55.772118,55.838852,4104599
3170,2012-08-08,55.562374,56.353672,55.457504,56.182068,2883981
3171,2012-08-09,56.086727,56.449009,55.896053,56.2202,1986743
3172,2012-08-10,55.962791,56.277405,55.714916,56.258335,1913843
3173,2012-08-13,55.962791,56.258335,55.610043,55.972324,1825525
3174,2012-08-14,56.124863,56.210667,55.457504,55.705379,2018735
3175,2012-08-15,55.676781,55.88652,55.486107,55.743515,1788289
3176,2012-08-16,55.400303,56.258335,55.343102,56.019993,2787482
3177,2012-08-17,56.2202,56.782688,55.867455,56.725487,3569550
3178,2012-08-20,56.582481,56.849426,56.487144,56.725487,2343373
3179,2012-08-21,56.916161,57.183105,56.172531,56.353672,2581895
3180,2012-08-22,56.334606,56.410873,55.867455,56.134399,2286941
3181,2012-08-23,55.924656,56.086727,55.571911,55.753052,1865174
3182,2012-08-24,55.486107,55.810253,54.971287,55.638645,3242290
3183,2012-08-27,55.762585,56.019993,55.3717,55.667248,1883320
3184,2012-08-28,55.505173,56.039063,55.400303,55.829319,3363334
3185,2012-08-29,56.019993,56.029526,55.524242,55.99139,2097403
3186,2012-08-30,55.533775,55.762585,55.257298,55.400303,2288410
3187,2012-08-31,55.838852,56.086727,55.447971,55.724449,2876115
3188,2012-09-04,55.753052,55.772118,54.494602,54.837814,2961496
3189,2012-09-05,54.818748,55.104759,54.561337,54.694809,2393720
3190,2012-09-06,55.171494,56.496677,55.171494,56.267868,3680420
3191,2012-09-07,56.468079,57.1259,56.410873,57.106834,3086107
3192,2012-09-10,56.982895,57.068699,56.696884,56.782688,3192152
3193,2012-09-11,56.935226,57.364243,56.706421,57.001965,3227500
3194,2012-09-12,57.097301,57.469116,56.858959,57.297508,2705352
3195,2012-09-13,57.059166,58.393883,56.658752,58.269943,4042714
3196,2012-09-14,58.231812,59.061241,57.86953,58.174606,4689997
3197,2012-09-17,57.936268,58.8801,57.888599,58.841969,3826428
3198,2012-09-18,58.756165,58.918236,58.088806,58.527355,3425744
3199,2012-09-19,58.441551,58.651295,58.088806,58.422485,3256030
3200,2012-09-20,57.917198,58.107872,57.440514,57.726524,3588640
3201,2012-09-21,58.107872,58.308079,57.678856,57.697926,5467345
3202,2012-09-24,57.345177,57.516785,56.820824,57.326111,2398650
3203,2012-09-25,57.430981,57.678856,56.52528,56.544346,3058101
3204,2012-09-26,56.639683,56.878025,55.90559,56.668285,4029288
3205,2012-09-27,57.106834,57.669323,56.906628,57.430981,3149041
3206,2012-09-28,57.049633,57.345177,56.553879,56.963829,3199913
3207,2012-10-01,57.554916,58.441551,57.297508,57.964867,4769294
3208,2012-10-02,58.355747,58.689426,58.050671,58.584557,4634509
3209,2012-10-03,58.603626,58.851501,58.050671,58.117405,4943938
3210,2012-10-04,58.546421,58.7943,58.289013,58.412952,2983418
3211,2012-10-05,58.822899,59.042175,58.36528,58.565491,3717866
3212,2012-10-08,58.193676,58.555958,57.812328,58.422485,2855766
3213,2012-10-09,58.451084,58.498753,57.688389,57.850464,3266834
3214,2012-10-10,57.76466,57.936268,57.364243,57.430981,3535355
3215,2012-10-11,57.86953,58.136475,57.478649,57.478649,2869192
3216,2012-10-12,57.755127,58.212742,57.24984,57.392845,2638956
3217,2012-10-15,57.554916,58.079269,57.364243,58.012535,2345156
3218,2012-10-16,58.346214,58.727562,58.184143,58.651295,2249075
3219,2012-10-17,58.317616,59.061241,58.317616,59.00404,3155859
3220,2012-10-18,58.918236,58.98497,58.079269,58.555958,5938306
3221,2012-10-19,57.964867,60.519897,57.964867,59.576061,10328524
3222,2012-10-22,59.242382,60.519897,58.746632,59.375854,5743313
3223,2012-10-23,58.622692,58.813366,58.136475,58.679893,3549096
3224,2012-10-24,58.603626,58.8801,58.003002,58.174606,3694370
3225,2012-10-25,59.356789,59.366322,58.231812,58.565491,3175054
3226,2012-10-26,58.527355,58.956371,58.184143,58.622692,3384941
3227,2012-10-31,58.851501,59.042175,58.022068,58.38435,3754368
3228,2012-11-01,58.403416,60.090881,58.403416,59.709534,5892993
3229,2012-11-02,60.109947,60.233887,59.356789,59.51886,3931949
3230,2012-11-05,59.452126,60.03368,59.280518,59.871605,2463473
3231,2012-11-06,59.814404,60.910778,59.814404,60.567566,4230154
3232,2012-11-07,59.814404,59.976479,58.841969,59.223316,3589374
3233,2012-11-08,59.156578,59.576061,58.432018,58.441551,3318755
3234,2012-11-09,58.079269,58.660828,57.802795,57.993469,5145329
3235,2012-11-12,58.098339,58.784763,57.964867,58.575024,3082645
3236,2012-11-13,58.165073,59.099377,58.15554,58.38435,2667486
3237,2012-11-14,58.441551,58.622692,57.0401,57.164036,4034113
3238,2012-11-15,57.116367,57.507252,56.296471,56.563416,5706602
3239,2012-11-16,56.325073,56.534813,55.571911,56.391808,5007922
3240,2012-11-19,57.030563,57.669323,56.935226,57.621655,3841008
3241,2012-11-20,57.488182,57.9744,57.316574,57.783726,3167922
3242,2012-11-21,57.774193,57.983932,57.545383,57.76466,1836748
3243,2012-11-23,57.936268,58.403416,57.86953,58.403416,955139
3244,2012-11-26,57.774193,58.041138,57.411915,57.831394,2499136
3245,2012-11-27,57.821861,58.327148,57.716991,57.793262,3219318
3246,2012-11-28,57.440514,58.432018,57.059166,58.38435,3180194
3247,2012-11-29,58.584557,58.832432,58.041138,58.479687,2352603
3248,2012-11-30,58.555958,58.632225,58.212742,58.470154,3697517
3249,2012-12-03,58.689426,58.822899,57.726524,57.76466,2725911
3250,2012-12-04,57.716991,58.107872,57.430981,57.697926,2408615
3251,2012-12-05,57.936268,58.832432,57.564453,58.698963,3352215
3252,2012-12-06,58.546421,58.670361,58.098339,58.651295,2387322
3253,2012-12-07,58.889637,59.10891,58.48922,59.080311,2359736
3254,2012-12-10,58.937305,59.10891,58.632225,58.975437,3090722
3255,2012-12-11,59.10891,59.375854,58.641758,58.77523,4785972
3256,2012-12-12,59.061241,59.10891,58.203209,58.250877,3923348
3257,2012-12-13,58.308079,59.10891,58.165073,58.861034,4568533
3258,2012-12-14,58.756165,59.013573,58.575024,58.679893,3400570
3259,2012-12-17,58.813366,59.556995,58.698963,59.480724,4121592
3260,2012-12-18,59.585594,61.063316,59.480724,60.977516,5617654
3261,2012-12-19,61.015652,61.349331,60.786842,60.796375,5477519
3262,2012-12-20,60.872643,61.4828,60.805908,61.292126,4627377
3263,2012-12-21,60.443626,61.311195,60.443626,61.215858,6031030
3264,2012-12-24,60.739174,61.4828,60.443626,60.701038,2347044
3265,2012-12-26,60.805908,61.282593,60.681969,60.834511,2917861
3266,2012-12-27,60.75824,60.948914,60.043213,60.767773,2978383
3267,2012-12-28,60.291088,60.672436,59.919273,59.986012,2193064
3268,2012-12-31,59.795338,60.567566,59.309116,60.510365,4185470
3269,2013-01-02,61.654408,62.054821,61.16819,61.730679,5463359
3270,2013-01-03,61.587669,62.445705,61.530468,61.969021,3119672
3271,2013-01-04,62.207359,63.351406,62.207359,63.237,4341758
3272,2013-01-07,62.989124,63.685085,62.92239,63.265602,4473187
3273,2013-01-08,63.160732,63.170265,62.483837,62.674515,3123028
3274,2013-01-09,62.970058,63.437206,62.79845,63.437206,3375501
3275,2013-01-10,63.75182,63.75182,63.00819,63.322803,4637237
3276,2013-01-11,63.256069,63.399075,63.017727,63.217934,2461165
3277,2013-01-14,63.303738,63.64695,63.036793,63.64695,1929577
3278,2013-01-15,63.179798,63.847157,63.093994,63.761353,2384595
3279,2013-01-16,63.437206,63.618347,63.284668,63.618347,2187819
3280,2013-01-17,63.875759,64.35244,63.62788,64.171303,2380714
3281,2013-01-18,64.333374,64.647987,64.009232,64.647987,3564095
3282,2013-01-22,64.590782,65.210472,64.476379,65.210472,3821184
3283,2013-01-23,65.115135,65.210472,64.876793,65.08654,3445044
3284,2013-01-24,65.17234,65.982704,64.876793,65.057938,4320256
3285,2013-01-25,65.935036,66.020844,64.781456,65.143738,5912083
3286,2013-01-28,65.982704,65.982704,65.372551,65.70623,4644369
3287,2013-01-29,65.70623,65.973167,65.401146,65.868301,3796220
3288,2013-01-30,65.696693,65.982704,65.420219,65.467888,2598258
3289,2013-01-31,65.210472,65.486954,64.895866,65.057938,3698776
3290,2013-02-01,65.753899,66.316383,65.420219,65.925507,3860413
3291,2013-02-04,65.534622,65.725296,65.200943,65.363014,3179040
3292,2013-02-05,65.763428,66.897942,65.744362,66.62146,4801496
3293,2013-02-06,66.287781,66.73587,66.078041,66.659599,3591052
3294,2013-02-07,66.659599,67.15535,66.335449,67.088615,4309347
3295,2013-02-08,67.002808,67.489029,66.907471,67.24115,3441268
3296,2013-02-11,67.136284,67.174416,66.659599,66.821671,2436306
3297,2013-02-12,66.802605,67.279289,66.697731,67.136284,2144604
3298,2013-02-13,67.136284,67.479492,66.630997,66.907471,2710387
3299,2013-02-14,66.73587,67.098145,66.526123,66.821671,3024745
3300,2013-02-15,67.098145,67.15535,66.516594,66.840736,3208305
3301,2013-02-19,66.955139,67.641571,66.764465,67.622498,3335328
3302,2013-02-20,67.508095,68.099182,67.060013,67.06955,4414762
3303,2013-02-21,66.392654,66.716797,66.106644,66.545197,4347108
3304,2013-02-22,66.73587,66.964676,66.297318,66.630997,3792024
3305,2013-02-25,66.630997,66.859802,65.734833,65.734833,5562901
3306,2013-02-26,65.849236,66.306847,65.629959,65.896904,3971283
3307,2013-02-27,65.877831,67.222084,65.801567,67.06955,2843493
3308,2013-02-28,67.107681,67.5653,66.831207,66.831207,3864399
3309,2013-03-01,66.459389,66.983742,66.00177,66.783531,3125755
3310,2013-03-04,66.344986,66.592857,65.687157,66.44986,3745557
3311,2013-03-05,66.73587,67.5653,66.707268,67.384155,3936144
3312,2013-03-06,67.517632,68.080116,67.498566,67.946648,3694265
3313,2013-03-07,68.289856,68.985817,68.118256,68.80468,4423573
3314,2013-03-08,69.281364,70.339607,69.281364,70.263336,5168510
3315,2013-03-11,69.939186,70.482613,69.548309,70.415871,3559166
3316,2013-03-12,70.425407,70.45401,69.662712,70.158463,3134252
3317,2013-03-13,70.291939,70.568413,70.110794,70.501678,3559795
3318,2013-03-14,70.720947,70.816292,69.996391,70.368202,4813978
3319,2013-03-15,70.139397,70.415871,69.910583,70.034523,6262734
3320,2013-03-18,69.329033,70.806755,69.166962,70.444473,4467523
3321,2013-03-19,70.616081,70.902092,70.00592,70.57795,4464796
3322,2013-03-20,70.902092,71.378777,70.902092,71.216705,3813527
3323,2013-03-21,71.111832,71.502716,70.968826,71.111832,4288998
3324,2013-03-22,71.350174,71.721992,71.197639,71.683853,3781745
3325,2013-03-25,71.931732,72.217743,70.902092,71.36924,4556575
3326,2013-03-26,71.607582,72.10334,71.426445,71.960335,3600912
3327,2013-03-27,71.531319,71.69339,71.102303,71.664787,2953314
3328,2013-03-28,71.645721,72.008003,71.502716,71.836395,3661225
3329,2013-04-01,71.69339,71.769661,70.644684,70.86396,4144458
3330,2013-04-02,71.245308,71.340645,70.53981,70.74955,3738215
3331,2013-04-03,71.006966,71.092766,69.767586,69.910583,5101170
3332,2013-04-04,70.082191,70.339607,69.92012,70.311005,4457243
3333,2013-04-05,69.30043,69.748512,69.052551,69.576904,4543359
3334,2013-04-08,69.548309,70.177528,69.38623,70.120331,3470533
3335,2013-04-09,70.206131,70.282402,69.767586,70.110794,3069953
3336,2013-04-10,70.101257,70.968826,69.881989,70.940224,4604825
3337,2013-04-11,70.968826,71.36924,70.740021,71.216705,3333335
3338,2013-04-12,70.911629,71.054634,70.349136,70.787689,2248656
3339,2013-04-15,70.425407,70.473076,68.814209,68.833282,3542383
3340,2013-04-16,69.33857,69.815247,69.10022,69.767586,2594062
3341,2013-04-17,69.348099,69.348099,68.089653,68.537735,4156521
3342,2013-04-18,68.499603,68.537735,67.612968,68.137321,5598144
3343,2013-04-19,70.282402,70.968826,69.271828,70.720947,6884424
3344,2013-04-22,70.825821,71.397842,70.587479,71.111832,3951668
3345,2013-04-23,71.502716,71.502716,70.311005,71.273903,3054115
3346,2013-04-24,71.474113,71.664787,71.149971,71.340645,3945480
3347,2013-04-25,71.435982,71.540848,70.959297,71.054634,5486435
3348,2013-04-26,71.064163,71.197639,70.24427,70.45401,3493714
3349,2013-04-29,70.568413,70.654213,70.024994,70.358673,3147258
3350,2013-04-30,70.520744,70.530273,69.595978,70.110794,3060828
3351,2013-05-01,69.786652,69.967789,69.090691,69.147896,3326307
3352,2013-05-02,69.433899,70.673286,69.414833,70.520744,3283721
3353,2013-05-03,71.226234,72.170074,71.226234,71.731522,3372250
3354,2013-05-06,71.769661,72.618156,71.741058,72.532356,3784786
3355,2013-05-07,72.646759,73.457123,72.580025,73.314117,3064289
3356,2013-05-08,73.123444,73.933807,73.009041,73.867073,3166034
3357,2013-05-09,73.828934,74.37236,73.733597,74.153084,4241902
3358,2013-05-10,74.124481,74.439095,73.628731,74.114944,2424873
3359,2013-05-13,74.067276,74.381889,73.857536,74.229347,2090585
3360,2013-05-14,74.210281,75.468735,74.210281,75.468735,3196872
3361,2013-05-15,75.20179,76.164688,74.868111,76.164688,3483434
3362,2013-05-16,75.592667,75.592667,74.887177,75.058784,3634477
3363,2013-05-17,75.535469,77.070389,75.363861,76.984589,4263195
3364,2013-05-20,76.574638,77.451736,76.488838,76.774849,2652067
3365,2013-05-21,76.746246,77.098991,76.183762,76.412567,3333859
3366,2013-05-22,76.422104,77.070389,75.61174,75.878677,4336514
3367,2013-05-23,75.030182,75.897751,74.887177,75.544998,4116347
3368,2013-05-24,75.325729,75.716606,74.839508,75.592667,2541407
3369,2013-05-28,76.536507,77.108528,76.031219,76.050285,3476721
3370,2013-05-29,75.487801,75.964485,74.87764,75.125519,3446617
3371,2013-05-30,75.325729,76.126556,75.030182,75.735672,2919225
3372,2013-05-31,75.516403,76.40303,74.801376,74.801376,3444205
3373,2013-06-03,74.887177,75.49733,74.381889,75.173187,2938630
3374,2013-06-04,75.030182,75.535469,73.771736,74.114944,3624408
3375,2013-06-05,73.876602,73.96241,72.942299,73.123444,2843389
3376,2013-06-06,73.180649,74.038673,72.742096,74.038673,3002299
3377,2013-06-07,74.734634,75.525932,74.248421,75.392464,3415045
3378,2013-06-10,75.544998,75.61174,74.639297,75.011116,2466095
3379,2013-06-11,74.286552,75.220856,74.057747,74.515366,1646371
3380,2013-06-12,75.087387,75.258987,73.657326,73.714531,2210476
3381,2013-06-13,73.733597,74.849045,73.581062,74.658363,2505010
3382,2013-06-14,74.515366,74.982513,74.229347,74.534431,2765874
3383,2013-06-17,75.154121,76.240959,75.049248,75.993088,3971702
3384,2013-06-18,76.145622,77.308739,75.993088,77.079926,3380851
3385,2013-06-19,77.06086,77.156197,75.964485,75.964485,3206417
3386,2013-06-20,75.325729,75.592667,73.876602,74.04821,3564515
3387,2013-06-21,74.658363,74.839508,73.685928,74.601166,4623286
3388,2013-06-24,73.876602,73.924271,72.599091,73.075775,3756571
3389,2013-06-25,73.848,74.353287,73.571526,74.029144,2542980
3390,2013-06-26,74.839508,76.136093,74.782303,76.031219,3811953
3391,2013-06-27,76.412567,77.222931,76.412567,76.460236,3515950
3392,2013-06-28,76.269562,76.460236,75.602203,75.640335,3645281
3393,2013-07-01,76.136093,77.308739,76.136093,76.574638,2251593
3394,2013-07-02,75.544998,76.11702,74.010078,74.248421,9422055
3395,2013-07-03,73.752663,75.28759,73.714531,74.849045,2707974
3396,2013-07-05,75.354324,76.345833,75.354324,76.326767,2203867
3397,2013-07-08,76.72718,77.261063,76.31723,76.908318,4048063
3398,2013-07-09,77.528008,77.842621,77.3564,77.594749,3071946
3399,2013-07-10,77.461273,77.937958,77.156197,77.423141,2552525
3400,2013-07-11,78.338371,78.815056,78.157234,78.719719,2610950
3401,2013-07-12,78.71019,78.891327,78.052361,78.529045,2806782
3402,2013-07-15,78.652985,78.824593,77.899826,78.462311,3551928
3403,2013-07-16,78.509979,78.786453,78.042831,78.204903,1982967
3404,2013-07-17,78.529045,79.082001,78.395576,78.595787,2359211
3405,2013-07-18,78.595787,79.406151,78.185837,79.101067,3903104
3406,2013-07-19,80.44532,80.893402,79.034332,79.673088,3338475
3407,2013-07-22,79.177338,79.406151,78.891327,79.167809,2719932
3408,2013-07-23,79.549156,79.692162,79.062935,79.387077,2126877
3409,2013-07-24,79.520554,79.692162,78.977135,79.139206,2088907
3410,2013-07-25,78.929466,79.129669,78.71019,78.986664,2699163
3411,2013-07-26,78.700653,79.082001,78.462311,79.015266,2658151
3412,2013-07-29,78.776924,79.244072,78.633919,78.900864,2376623
3413,2013-07-30,79.358482,79.835167,78.881798,79.129669,2558085
3414,2013-07-31,79.41568,79.892365,79.062935,79.110603,3165929
3415,2013-08-01,79.892365,80.759933,79.730293,80.616928,2348093
3416,2013-08-02,80.464386,80.826668,80.130707,80.731331,2509520
3417,2013-08-05,80.349983,80.759933,80.092575,80.588326,1577562
3418,2013-08-06,80.521591,80.750397,79.997238,80.23558,2175757
3419,2013-08-07,80.073509,80.083038,79.453819,79.749359,2557665
3420,2013-08-08,80.178375,80.454857,79.606354,79.615891,2211524
3421,2013-08-09,79.634956,79.787498,79.234543,79.434746,2375784
3422,2013-08-12,79.091537,79.654022,78.767387,79.539619,2218657
3423,2013-08-13,79.587288,80.025841,79.282211,79.787498,1524488
3424,2013-08-14,79.882835,80.006767,79.339409,79.463348,1807799
3425,2013-08-15,78.748322,78.843658,77.96656,78.185837,2407566
3426,2013-08-16,77.842621,78.319305,77.718681,78.138168,3752585
3427,2013-08-19,77.880753,78.185837,77.604279,77.661484,2425397
3428,2013-08-20,77.690086,78.357445,77.604279,77.909355,1851328
3429,2013-08-21,77.794952,77.880753,76.765312,76.822517,3046143
3430,2013-08-22,76.812981,77.299202,76.631844,77.003654,2765979
3431,2013-08-23,77.06086,77.775887,76.660446,77.604279,1893914
3432,2013-08-26,77.709152,77.861687,77.175262,77.270599,2147646
3433,2013-08-27,76.431633,76.746246,75.401993,75.554535,3191837
3434,2013-08-28,75.544998,76.021683,75.20179,75.745209,3195928
3435,2013-08-29,75.554535,76.73671,75.401993,76.326767,1901781
3436,2013-08-30,76.612778,76.612778,75.564072,75.859612,2064572
3437,2013-09-03,76.689049,77.251534,76.565109,77.203865,4224910
3438,2013-09-04,76.650909,77.308739,76.488838,77.184799,3501580
3439,2013-09-05,77.127594,78.0905,76.927383,77.594749,1904613
3440,2013-09-06,77.756821,78.395576,76.507904,77.852158,2160862
3441,2013-09-09,78.023766,78.872261,77.957024,78.58625,2381133
3442,2013-09-10,79.110603,80.349983,78.938995,80.206978,2478263
3443,2013-09-11,80.273712,80.464386,79.749359,80.111641,2635599
3444,2013-09-12,80.159309,80.483452,79.863762,79.873299,2114710
3445,2013-09-13,80.102104,80.168846,79.434746,80.130707,1739934
3446,2013-09-16,81.141281,81.351021,80.502525,81.131744,2239635
3447,2013-09-17,81.169884,81.675163,81.045944,81.465424,2083662
3448,2013-09-18,81.436829,82.828743,80.941071,82.609467,2387846
3449,2013-09-19,82.866882,83.467499,82.62854,82.742943,2397077
3450,2013-09-20,82.571335,82.666672,81.494026,81.494026,3629967
3451,2013-09-23,81.236618,81.494026,80.063972,80.206978,3426688
3452,2013-09-24,80.178375,80.998276,79.835167,80.321381,2390469
3453,2013-09-25,80.397652,80.721802,79.930504,79.930504,2358477
3454,2013-09-26,80.102104,80.492989,79.816093,80.130707,1455364
3455,2013-09-27,79.654022,79.901901,79.272675,79.682625,1787869
3456,2013-09-30,78.938995,79.539619,78.529045,79.167809,2611265
3457,2013-10-01,79.253609,79.62542,78.996201,79.339409,2567105
3458,2013-10-02,78.79599,79.015266,78.252571,78.977135,3074149
3459,2013-10-03,78.776924,78.938995,77.261063,77.651947,2761993
3460,2013-10-04,77.861687,78.643456,77.518478,78.405113,2660668
3461,2013-10-07,77.651947,79.511017,77.318268,79.043869,3750592
3462,2013-10-08,78.938995,79.463348,77.976089,78.004692,3196347
3463,2013-10-09,78.1763,78.652985,77.651947,78.080963,2763252
3464,2013-10-10,78.986664,81.122215,78.938995,81.122215,3778808
3465,2013-10-11,81.045944,82.475998,80.941071,82.428329,3556753
3466,2013-10-14,81.6847,82.123253,81.351021,81.970711,2990131
3467,2013-10-15,81.760971,81.989777,81.007805,81.169884,2070865
3468,2013-10-16,81.789574,82.151855,81.045944,81.751434,2537421
3469,2013-10-17,81.408226,82.733406,81.217552,82.695274,2810453
3470,2013-10-18,81.713303,81.932579,79.797028,80.635994,7384545
3471,2013-10-21,80.635994,80.883873,80.140244,80.702728,3684301
3472,2013-10-22,81.007805,82.447395,80.941071,82.142319,3497385
3473,2013-10-23,82.113716,82.647606,81.551231,82.647606,2830802
3474,2013-10-24,82.80014,83.353096,82.676208,83.210091,2366239
3475,2013-10-25,83.13382,83.45797,82.609467,83.41983,2882093
3476,2013-10-28,83.076622,83.467499,82.857346,83.257759,2036461
3477,2013-10-29,83.048019,83.438904,82.876411,83.381699,2035727
3478,2013-10-30,83.438904,83.839317,82.533203,82.676208,1917200
3479,2013-10-31,82.80014,83.562836,82.466461,82.685738,2402007
3480,2013-11-01,82.723877,83.677246,82.504601,82.857346,3243758
3481,2013-11-04,82.943146,82.943146,81.89444,82.285324,3398892
3482,2013-11-05,82.037445,82.647606,81.436829,82.313927,2071914
3483,2013-11-06,82.771545,83.12429,82.361595,82.676208,1881642
3484,2013-11-07,82.685738,82.933617,81.351021,81.47496,2509101
3485,2013-11-08,81.532166,83.381699,81.389153,83.362633,2875590
3486,2013-11-11,83.295898,83.581909,83.019417,83.343567,2142611
3487,2013-11-12,83.162422,83.324493,82.428329,82.552269,2557350
3488,2013-11-13,82.332993,83.429367,82.113716,83.429367,2789265
3489,2013-11-14,83.658173,84.678284,83.324493,84.535278,2936112
3490,2013-11-15,84.16346,84.630615,84.096725,84.48761,2698114
3491,2013-11-18,84.735481,85.345642,84.411339,84.544807,2534799
3492,2013-11-19,83.915588,84.335068,83.610504,83.763046,1864649
3493,2013-11-20,84.03952,84.03952,83.038483,83.152893,1884474
3494,2013-11-21,83.33403,83.944183,83.286362,83.839317,1697348
3495,2013-11-22,83.772583,84.725952,83.591438,84.65921,2008245
3496,2013-11-25,84.849892,85.1073,84.354134,84.459007,1746332
3497,2013-11-26,84.516205,84.945229,84.296936,84.401802,1923703
3498,2013-11-27,84.840355,85.240768,84.554344,84.725952,1228275
3499,2013-11-29,84.687813,85.002426,84.268333,84.382736,1212751
3500,2013-12-02,84.354134,84.840355,83.896515,84.029991,2152890
3501,2013-12-03,83.848846,83.848846,82.638069,83.009888,2430852
3502,2013-12-04,82.790611,83.219627,82.170921,82.781075,2542141
3503,2013-12-05,82.657135,83.229156,82.466461,82.809677,1881117
3504,2013-12-06,83.972786,84.354134,83.629578,84.201599,1734794
3505,2013-12-09,84.258797,84.392273,83.639107,83.772583,1893285
3506,2013-12-10,83.572372,84.16346,83.343567,83.74398,1856992
3507,2013-12-11,83.686775,83.705841,82.247192,82.418793,3029046
3508,2013-12-12,82.199516,82.657135,81.913513,82.266258,3069848
3509,2013-12-13,82.523666,83.305428,81.770508,82.571335,4396721
3510,2013-12-16,82.885948,83.639107,82.428329,83.295898,3284561
3511,2013-12-17,83.496101,83.877449,82.409264,82.447395,3835344
3512,2013-12-18,82.733406,84.354134,81.89444,84.325531,3758773
3513,2013-12-19,83.963257,84.582947,83.86792,84.506676,2683115
3514,2013-12-20,84.678284,85.803261,84.478073,85.374245,4027504
3515,2013-12-23,85.803261,86.003464,85.1931,85.536316,2410922
3516,2013-12-24,85.765121,86.384811,85.526779,86.232269,896085
3517,2013-12-26,86.356209,86.96637,86.327606,86.851967,2279599
3518,2013-12-27,87.071236,87.166573,86.823364,86.890099,1118034
3519,2013-12-30,87.061707,87.176109,86.556419,86.75663,1521236
3520,2013-12-31,86.63269,87.290512,86.499214,87.109375,1527739
